iso3c,animal,system,product,leach_n_leave_rate
DZA,sheep,grassland,meat,9.689999999999999e-4
ECU,sheep,grassland,meat,0.0011459999999999999
EGY,sheep,grassland,meat,7.170000000000001e-4
ERI,sheep,grassland,meat,9.689999999999999e-4
ESH,sheep,grassland,meat,6.089999999999998e-4
ESP,sheep,grassland,meat,0.001461
EST,sheep,grassland,meat,0.001404
ETH,sheep,grassland,meat,8.309999999999999e-4
FIN,sheep,grassland,meat,0.001251
FJI,sheep,grassland,meat,0.001629
FLK,sheep,grassland,meat,0.0014639999999999998
FRA,sheep,grassland,meat,0.001671
FRO,sheep,grassland,meat,0.0013781249999999998
FSM,sheep,grassland,meat,0.0017595
GAB,sheep,grassland,meat,9.51e-4
GBR,sheep,grassland,meat,0.0013781249999999998
GEO,sheep,grassland,meat,0.001212
GGY,sheep,grassland,meat,0.0013781249999999998
GHA,sheep,grassland,meat,8.13e-4
GIB,sheep,grassland,meat,0.0014730000000000001
GIN,sheep,grassland,meat,9.57e-4
GLP,sheep,grassland,meat,5.58e-4
GMB,sheep,grassland,meat,9.45e-4
GNB,sheep,grassland,meat,5.07e-4
GNQ,sheep,grassland,meat,9.57e-4
GRC,sheep,grassland,meat,0.001545
GRD,sheep,grassland,meat,0.001153
GRL,sheep,grassland,meat,0.0019424999999999998
GTM,sheep,grassland,meat,0.0012929999999999999
GUF,sheep,grassland,meat,0.0014730000000000001
GUM,sheep,grassland,meat,0.0017595
GUY,sheep,grassland,meat,0.001401
HKG,sheep,grassland,meat,3.9299999999999996e-4
HND,sheep,grassland,meat,0.0013499999999999999
HRV,sheep,grassland,meat,0.0014399999999999999
HTI,sheep,grassland,meat,0.001143
HUN,sheep,grassland,meat,0.0012299999999999998
IDN,sheep,grassland,meat,9.75e-4
IMN,sheep,grassland,meat,0.0013781249999999998
IND,sheep,grassland,meat,0.0016499999999999998
IOT,sheep,grassland,meat,8.78625e-4
IRL,sheep,grassland,meat,0.0013830000000000001
IRN,sheep,grassland,meat,0.0010079999999999998
IRQ,sheep,grassland,meat,0.001143
ISL,sheep,grassland,meat,0.0013781249999999998
ISR,sheep,grassland,meat,0.001302
ITA,sheep,grassland,meat,0.001575
JAM,sheep,grassland,meat,0.0012989999999999998
JEY,sheep,grassland,meat,0.0013781249999999998
JOR,sheep,grassland,meat,0.001212
JPN,sheep,grassland,meat,0.0010170000000000001
KAZ,sheep,grassland,meat,0.001371
KEN,sheep,grassland,meat,9.6e-4
KGZ,sheep,grassland,meat,0.0013260000000000001
KHM,sheep,grassland,meat,7.350000000000001e-4
KIR,sheep,grassland,meat,0.0017595
KNA,sheep,grassland,meat,0.001153
KOR,sheep,grassland,meat,0.001053
KWT,sheep,grassland,meat,0.001188
LAO,sheep,grassland,meat,7.139999999999999e-4
LBN,sheep,grassland,meat,0.001284
LBR,sheep,grassland,meat,7.769999999999999e-4
LBY,sheep,grassland,meat,8.46e-4
LCA,sheep,grassland,meat,0.001011
LIE,sheep,grassland,meat,0.001617
LKA,sheep,grassland,meat,6.929999999999999e-4
LSO,sheep,grassland,meat,7.589999999999999e-4
LTU,sheep,grassland,meat,0.001359
LUX,sheep,grassland,meat,0.0020789999999999997
LVA,sheep,grassland,meat,0.001332
MAC,sheep,grassland,meat,9.919999999999998e-4
MAF,sheep,grassland,meat,0.0011444347826086955
MAR,sheep,grassland,meat,8.19e-4
MCO,sheep,grassland,meat,0.00167625
MDA,sheep,grassland,meat,0.001272
MDG,sheep,grassland,meat,0.001011
MDV,sheep,grassland,meat,9.9675e-4
MEX,sheep,grassland,meat,0.001272
MHL,sheep,grassland,meat,0.0017595
MKD,sheep,grassland,meat,0.001443
MLI,sheep,grassland,meat,0.001005
MLT,sheep,grassland,meat,0.001566
MMR,sheep,grassland,meat,9.029999999999998e-4
MNE,sheep,grassland,meat,0.0014340000000000002
MNG,sheep,grassland,meat,0.0012989999999999998
MNP,sheep,grassland,meat,0.0017595
MOZ,sheep,grassland,meat,0.001032
MRT,sheep,grassland,meat,9.299999999999999e-4
MSR,sheep,grassland,meat,0.001153
MTQ,sheep,grassland,meat,0.0012389999999999999
MUS,sheep,grassland,meat,8.78625e-4
MWI,sheep,grassland,meat,9.06e-4
MYS,sheep,grassland,meat,8.699999999999999e-4
MYT,sheep,grassland,meat,3.1200000000000005e-4
NAM,sheep,grassland,meat,7.740000000000001e-4
NCL,sheep,grassland,meat,0.001629
NER,sheep,grassland,meat,9.809999999999999e-4
NFK,sheep,grassland,meat,0.00189
NGA,sheep,grassland,meat,8.01e-4
NIC,sheep,grassland,meat,0.0012360000000000001
NIU,sheep,grassland,meat,0.0017595
NLD,sheep,grassland,meat,0.0015419999999999998
NOR,sheep,grassland,meat,0.0013440000000000001
NPL,sheep,grassland,meat,0.001284
NRU,sheep,grassland,meat,0.0017595
NZL,sheep,grassland,meat,0.00189
OMN,sheep,grassland,meat,0.00129
PAK,sheep,grassland,meat,9.93e-4
PAN,sheep,grassland,meat,0.0014340000000000002
PCN,sheep,grassland,meat,0.0017595
PER,sheep,grassland,meat,0.0012299999999999998
PHL,sheep,grassland,meat,5.759999999999999e-4
PLW,sheep,grassland,meat,0.0017595
PNG,sheep,grassland,meat,0.001629
POL,sheep,grassland,meat,0.001272
PRI,sheep,grassland,meat,0.0013379999999999998
PRK,sheep,grassland,meat,9.809999999999999e-4
PRT,sheep,grassland,meat,0.0014820000000000002
PRY,sheep,grassland,meat,0.001461
PSE,sheep,grassland,meat,0.002514
PYF,sheep,grassland,meat,0.0017595
QAT,sheep,grassland,meat,0.0012929999999999999
REU,sheep,grassland,meat,8.78625e-4
ROU,sheep,grassland,meat,0.0013559999999999998
RUS,sheep,grassland,meat,0.001221
RWA,sheep,grassland,meat,6.689999999999999e-4
SAU,sheep,grassland,meat,0.001191
SDN,sheep,grassland,meat,0.0012389999999999999
SEN,sheep,grassland,meat,9.660000000000001e-4
SGP,sheep,grassland,meat,0.001104
SHN,sheep,grassland,meat,4.2899999999999997e-4
SJM,sheep,grassland,meat,0.0013781249999999998
SLB,sheep,grassland,meat,0.001629
SLE,sheep,grassland,meat,7.62e-4
SLV,sheep,grassland,meat,0.0011790000000000001
SMR,sheep,grassland,meat,0.0014730000000000001
SOM,sheep,grassland,meat,8.79e-4
SPM,sheep,grassland,meat,0.0019424999999999998
SRB,sheep,grassland,meat,0.0014340000000000002
SSD,sheep,grassland,meat,8.78625e-4
STP,sheep,grassland,meat,4.3199999999999993e-4
SUR,sheep,grassland,meat,0.0014279999999999998
SVK,sheep,grassland,meat,0.001263
SVN,sheep,grassland,meat,0.00141
SWE,sheep,grassland,meat,0.001323
SWZ,sheep,grassland,meat,9.24e-4
SXM,sheep,grassland,meat,0.0011444347826086955
SYC,sheep,grassland,meat,8.78625e-4
SYR,sheep,grassland,meat,0.001122
TCA,sheep,grassland,meat,0.001153
TCD,sheep,grassland,meat,0.001026
TGO,sheep,grassland,meat,8.249999999999999e-4
THA,sheep,grassland,meat,7.469999999999999e-4
TJK,sheep,grassland,meat,0.0015
TKL,sheep,grassland,meat,0.0017595
TKM,sheep,grassland,meat,0.001578
TLS,sheep,grassland,meat,9.51e-4
TON,sheep,grassland,meat,0.0017595
TTO,sheep,grassland,meat,0.001153
TUN,sheep,grassland,meat,8.519999999999999e-4
TUR,sheep,grassland,meat,0.0012029999999999999
TUV,sheep,grassland,meat,0.0017595
TWN,sheep,grassland,meat,9.92e-4
TZA,sheep,grassland,meat,9.839999999999998e-4
UGA,sheep,grassland,meat,8.759999999999999e-4
UKR,sheep,grassland,meat,0.001362
URY,sheep,grassland,meat,0.0017460000000000002
USA,sheep,grassland,meat,0.001944
UZB,sheep,grassland,meat,0.0014159999999999997
VCT,sheep,grassland,meat,8.55e-4
VEN,sheep,grassland,meat,0.0015059999999999997
VGB,sheep,grassland,meat,0.001153
VIR,sheep,grassland,meat,0.001153
VNM,sheep,grassland,meat,8.37e-4
VUT,sheep,grassland,meat,0.001629
WLF,sheep,grassland,meat,0.0017595
WSM,sheep,grassland,meat,0.0017595
XKO,sheep,grassland,meat,0.0014730000000000001
XMI,sheep,grassland,meat,8.644285714285713e-4
YEM,sheep,grassland,meat,0.001158
ZAF,sheep,grassland,meat,0.001125
ZMB,sheep,grassland,meat,0.001107
ZWE,sheep,grassland,meat,0.0014820000000000002
