"zone","food_group","n_cells_dom_80%","proportion_dominated","iso3c","Country"
186,"reef_fisheries",0,0,"REU","Reunion"
186,"aquaculture_marine",0,0,"REU","Reunion"
187,"demersal_fisheries",353,3.51978926166084e-05,"ROU","Romania"
187,"fofm_fisheries",52,5.18495868573268e-06,"ROU","Romania"
187,"large.pelagic_fisheries",0,0,"ROU","Romania"
187,"medium.pelagic_fisheries",0,0,"ROU","Romania"
187,"small.pelagic_fisheries",0,0,"ROU","Romania"
187,"benthic_fisheries",0,0,"ROU","Romania"
187,"reef_fisheries",0,0,"ROU","Romania"
187,"aquaculture_marine",0,0,"ROU","Romania"
188,"demersal_fisheries",37743,0.00376338260914632,"RUS","Russia"
188,"fofm_fisheries",21797,0.0021733950860176,"RUS","Russia"
188,"large.pelagic_fisheries",626,6.24189257167049e-05,"RUS","Russia"
188,"medium.pelagic_fisheries",277,2.76198760759221e-05,"RUS","Russia"
188,"small.pelagic_fisheries",85,8.4754132362938e-06,"RUS","Russia"
188,"benthic_fisheries",0,0,"RUS","Russia"
188,"reef_fisheries",0,0,"RUS","Russia"
188,"aquaculture_marine",2,1.99421487912795e-07,"RUS","Russia"
189,"demersal_fisheries",0,0,"RWA","Rwanda"
189,"fofm_fisheries",0,0,"RWA","Rwanda"
189,"large.pelagic_fisheries",0,0,"RWA","Rwanda"
189,"medium.pelagic_fisheries",0,0,"RWA","Rwanda"
189,"small.pelagic_fisheries",0,0,"RWA","Rwanda"
189,"benthic_fisheries",0,0,"RWA","Rwanda"
189,"reef_fisheries",0,0,"RWA","Rwanda"
189,"aquaculture_marine",0,0,"RWA","Rwanda"
190,"demersal_fisheries",76,7.57801654068622e-06,"BLM","Saint-Barthélemy"
190,"fofm_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"large.pelagic_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"medium.pelagic_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"small.pelagic_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"benthic_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"reef_fisheries",0,0,"BLM","Saint-Barthélemy"
190,"aquaculture_marine",0,0,"BLM","Saint-Barthélemy"
191,"demersal_fisheries",12,1.19652892747677e-06,"MAF","Saint-Martin"
191,"fofm_fisheries",0,0,"MAF","Saint-Martin"
191,"large.pelagic_fisheries",0,0,"MAF","Saint-Martin"
191,"medium.pelagic_fisheries",0,0,"MAF","Saint-Martin"
191,"small.pelagic_fisheries",0,0,"MAF","Saint-Martin"
191,"benthic_fisheries",0,0,"MAF","Saint-Martin"
191,"reef_fisheries",0,0,"MAF","Saint-Martin"
191,"aquaculture_marine",0,0,"MAF","Saint-Martin"
192,"demersal_fisheries",300,2.99132231869193e-05,"SHN","Saint Helena"
192,"fofm_fisheries",0,0,"SHN","Saint Helena"
192,"large.pelagic_fisheries",44776,0.00446464827139166,"SHN","Saint Helena"
192,"medium.pelagic_fisheries",0,0,"SHN","Saint Helena"
192,"small.pelagic_fisheries",0,0,"SHN","Saint Helena"
192,"benthic_fisheries",0,0,"SHN","Saint Helena"
192,"reef_fisheries",0,0,"SHN","Saint Helena"
192,"aquaculture_marine",0,0,"SHN","Saint Helena"
193,"demersal_fisheries",22,2.19363636704075e-06,"KNA","Saint Kitts and Nevis"
193,"fofm_fisheries",9,8.97396695607579e-07,"KNA","Saint Kitts and Nevis"
193,"large.pelagic_fisheries",62,6.18206612529665e-06,"KNA","Saint Kitts and Nevis"
193,"medium.pelagic_fisheries",0,0,"KNA","Saint Kitts and Nevis"
193,"small.pelagic_fisheries",0,0,"KNA","Saint Kitts and Nevis"
193,"benthic_fisheries",0,0,"KNA","Saint Kitts and Nevis"
193,"reef_fisheries",0,0,"KNA","Saint Kitts and Nevis"
193,"aquaculture_marine",0,0,"KNA","Saint Kitts and Nevis"
194,"demersal_fisheries",0,0,"LCA","Saint Lucia"
194,"fofm_fisheries",0,0,"LCA","Saint Lucia"
194,"large.pelagic_fisheries",166,1.6551983496762e-05,"LCA","Saint Lucia"
194,"medium.pelagic_fisheries",0,0,"LCA","Saint Lucia"
194,"small.pelagic_fisheries",0,0,"LCA","Saint Lucia"
194,"benthic_fisheries",0,0,"LCA","Saint Lucia"
194,"reef_fisheries",0,0,"LCA","Saint Lucia"
194,"aquaculture_marine",0,0,"LCA","Saint Lucia"
195,"demersal_fisheries",43,4.2875619901251e-06,"SPM","Saint Pierre and Miquelon"
195,"fofm_fisheries",0,0,"SPM","Saint Pierre and Miquelon"
195,"large.pelagic_fisheries",60,5.98264463738386e-06,"SPM","Saint Pierre and Miquelon"
195,"medium.pelagic_fisheries",0,0,"SPM","Saint Pierre and Miquelon"
195,"small.pelagic_fisheries",0,0,"SPM","Saint Pierre and Miquelon"
195,"benthic_fisheries",0,0,"SPM","Saint Pierre and Miquelon"
195,"reef_fisheries",0,0,"SPM","Saint Pierre and Miquelon"
195,"aquaculture_marine",0,0,"SPM","Saint Pierre and Miquelon"
196,"demersal_fisheries",140,1.39595041538957e-05,"VCT","Saint Vincent and the Grenadines"
196,"fofm_fisheries",0,0,"VCT","Saint Vincent and the Grenadines"
196,"large.pelagic_fisheries",345,3.44002066649572e-05,"VCT","Saint Vincent and the Grenadines"
196,"medium.pelagic_fisheries",0,0,"VCT","Saint Vincent and the Grenadines"
196,"small.pelagic_fisheries",0,0,"VCT","Saint Vincent and the Grenadines"
196,"benthic_fisheries",0,0,"VCT","Saint Vincent and the Grenadines"
196,"reef_fisheries",0,0,"VCT","Saint Vincent and the Grenadines"
196,"aquaculture_marine",0,0,"VCT","Saint Vincent and the Grenadines"
197,"demersal_fisheries",1339,0.000133512686157616,"WSM","Samoa"
197,"fofm_fisheries",0,0,"WSM","Samoa"
197,"large.pelagic_fisheries",652,6.50114050595713e-05,"WSM","Samoa"
197,"medium.pelagic_fisheries",0,0,"WSM","Samoa"
197,"small.pelagic_fisheries",0,0,"WSM","Samoa"
197,"benthic_fisheries",0,0,"WSM","Samoa"
197,"reef_fisheries",0,0,"WSM","Samoa"
197,"aquaculture_marine",0,0,"WSM","Samoa"
198,"demersal_fisheries",0,0,"SMR","San Marino"
198,"fofm_fisheries",0,0,"SMR","San Marino"
198,"large.pelagic_fisheries",0,0,"SMR","San Marino"
198,"medium.pelagic_fisheries",0,0,"SMR","San Marino"
198,"small.pelagic_fisheries",0,0,"SMR","San Marino"
198,"benthic_fisheries",0,0,"SMR","San Marino"
198,"reef_fisheries",0,0,"SMR","San Marino"
198,"aquaculture_marine",0,0,"SMR","San Marino"
199,"demersal_fisheries",78,7.77743802859902e-06,"STP","São Tomé and Príncipe"
199,"fofm_fisheries",11,1.09681818352037e-06,"STP","São Tomé and Príncipe"
199,"large.pelagic_fisheries",2349,0.000234220537553578,"STP","São Tomé and Príncipe"
199,"medium.pelagic_fisheries",0,0,"STP","São Tomé and Príncipe"
199,"small.pelagic_fisheries",0,0,"STP","São Tomé and Príncipe"
199,"benthic_fisheries",0,0,"STP","São Tomé and Príncipe"
199,"reef_fisheries",0,0,"STP","São Tomé and Príncipe"
199,"aquaculture_marine",0,0,"STP","São Tomé and Príncipe"
200,"demersal_fisheries",131,1.30621074582881e-05,"SAU","Saudi Arabia"
200,"fofm_fisheries",0,0,"SAU","Saudi Arabia"
200,"large.pelagic_fisheries",332,3.3103966993524e-05,"SAU","Saudi Arabia"
200,"medium.pelagic_fisheries",0,0,"SAU","Saudi Arabia"
200,"small.pelagic_fisheries",0,0,"SAU","Saudi Arabia"
200,"benthic_fisheries",0,0,"SAU","Saudi Arabia"
200,"reef_fisheries",1,9.97107439563976e-08,"SAU","Saudi Arabia"
200,"aquaculture_marine",6,5.98264463738386e-07,"SAU","Saudi Arabia"
201,"demersal_fisheries",308,3.07109091385705e-05,"SEN","Senegal"
201,"fofm_fisheries",487,4.85591323067656e-05,"SEN","Senegal"
201,"large.pelagic_fisheries",320,3.19074380660472e-05,"SEN","Senegal"
201,"medium.pelagic_fisheries",55,5.48409091760187e-06,"SEN","Senegal"
201,"small.pelagic_fisheries",0,0,"SEN","Senegal"
201,"benthic_fisheries",0,0,"SEN","Senegal"
201,"reef_fisheries",0,0,"SEN","Senegal"
201,"aquaculture_marine",0,0,"SEN","Senegal"
202,"demersal_fisheries",0,0,"SRB","Serbia"
202,"fofm_fisheries",0,0,"SRB","Serbia"
202,"large.pelagic_fisheries",0,0,"SRB","Serbia"
202,"medium.pelagic_fisheries",0,0,"SRB","Serbia"
202,"small.pelagic_fisheries",0,0,"SRB","Serbia"
202,"benthic_fisheries",0,0,"SRB","Serbia"
202,"reef_fisheries",0,0,"SRB","Serbia"
202,"aquaculture_marine",0,0,"SRB","Serbia"
203,"demersal_fisheries",0,0,"SYC","Seychelles"
203,"fofm_fisheries",0,0,"SYC","Seychelles"
203,"large.pelagic_fisheries",35676,0.00355728050138844,"SYC","Seychelles"
203,"medium.pelagic_fisheries",0,0,"SYC","Seychelles"
203,"small.pelagic_fisheries",0,0,"SYC","Seychelles"
203,"benthic_fisheries",0,0,"SYC","Seychelles"
203,"reef_fisheries",0,0,"SYC","Seychelles"
203,"aquaculture_marine",0,0,"SYC","Seychelles"
204,"demersal_fisheries",1032,0.000102901487763002,"SLE","Sierra Leone"
204,"fofm_fisheries",18,1.79479339121516e-06,"SLE","Sierra Leone"
204,"large.pelagic_fisheries",636,6.34160331562689e-05,"SLE","Sierra Leone"
204,"medium.pelagic_fisheries",40,3.98842975825591e-06,"SLE","Sierra Leone"
204,"small.pelagic_fisheries",0,0,"SLE","Sierra Leone"
204,"benthic_fisheries",0,0,"SLE","Sierra Leone"
204,"reef_fisheries",0,0,"SLE","Sierra Leone"
204,"aquaculture_marine",0,0,"SLE","Sierra Leone"
205,"demersal_fisheries",0,0,"SGP","Singapore"
205,"fofm_fisheries",0,0,"SGP","Singapore"
205,"large.pelagic_fisheries",0,0,"SGP","Singapore"
205,"medium.pelagic_fisheries",0,0,"SGP","Singapore"
205,"small.pelagic_fisheries",0,0,"SGP","Singapore"
205,"benthic_fisheries",0,0,"SGP","Singapore"
205,"reef_fisheries",0,0,"SGP","Singapore"
205,"aquaculture_marine",0,0,"SGP","Singapore"
206,"demersal_fisheries",2,1.99421487912795e-07,"SXM","Sint Maarten"
206,"fofm_fisheries",0,0,"SXM","Sint Maarten"
206,"large.pelagic_fisheries",0,0,"SXM","Sint Maarten"
206,"medium.pelagic_fisheries",0,0,"SXM","Sint Maarten"
206,"small.pelagic_fisheries",0,0,"SXM","Sint Maarten"
206,"benthic_fisheries",0,0,"SXM","Sint Maarten"
206,"reef_fisheries",0,0,"SXM","Sint Maarten"
206,"aquaculture_marine",0,0,"SXM","Sint Maarten"
207,"demersal_fisheries",0,0,"SVK","Slovakia"
207,"fofm_fisheries",0,0,"SVK","Slovakia"
207,"large.pelagic_fisheries",0,0,"SVK","Slovakia"
207,"medium.pelagic_fisheries",0,0,"SVK","Slovakia"
207,"small.pelagic_fisheries",0,0,"SVK","Slovakia"
207,"benthic_fisheries",0,0,"SVK","Slovakia"
207,"reef_fisheries",0,0,"SVK","Slovakia"
207,"aquaculture_marine",0,0,"SVK","Slovakia"
208,"demersal_fisheries",0,0,"SVN","Slovenia"
208,"fofm_fisheries",0,0,"SVN","Slovenia"
208,"large.pelagic_fisheries",0,0,"SVN","Slovenia"
208,"medium.pelagic_fisheries",0,0,"SVN","Slovenia"
208,"small.pelagic_fisheries",0,0,"SVN","Slovenia"
208,"benthic_fisheries",0,0,"SVN","Slovenia"
208,"reef_fisheries",0,0,"SVN","Slovenia"
208,"aquaculture_marine",0,0,"SVN","Slovenia"
209,"demersal_fisheries",616,6.14218182771409e-05,"SLB","Solomon Islands"
209,"fofm_fisheries",0,0,"SLB","Solomon Islands"
209,"large.pelagic_fisheries",37676,0.00375670198930124,"SLB","Solomon Islands"
209,"medium.pelagic_fisheries",0,0,"SLB","Solomon Islands"
209,"small.pelagic_fisheries",0,0,"SLB","Solomon Islands"
209,"benthic_fisheries",0,0,"SLB","Solomon Islands"
209,"reef_fisheries",0,0,"SLB","Solomon Islands"
209,"aquaculture_marine",0,0,"SLB","Solomon Islands"
210,"demersal_fisheries",4952,0.000493767604072081,"SOM","Somalia"
210,"fofm_fisheries",0,0,"SOM","Somalia"
210,"large.pelagic_fisheries",2046,0.00020400818213479,"SOM","Somalia"
210,"medium.pelagic_fisheries",1364,0.000136005454756526,"SOM","Somalia"
210,"small.pelagic_fisheries",0,0,"SOM","Somalia"
210,"benthic_fisheries",0,0,"SOM","Somalia"
210,"reef_fisheries",0,0,"SOM","Somalia"
210,"aquaculture_marine",0,0,"SOM","Somalia"
211,"demersal_fisheries",7998,0.000797486530163268,"ZAF","South Africa"
211,"fofm_fisheries",0,0,"ZAF","South Africa"
211,"large.pelagic_fisheries",17380,0.00173297272996219,"ZAF","South Africa"
211,"medium.pelagic_fisheries",2647,0.000263934339252585,"ZAF","South Africa"
211,"small.pelagic_fisheries",484,4.82600000748965e-05,"ZAF","South Africa"
211,"benthic_fisheries",0,0,"ZAF","South Africa"
211,"reef_fisheries",0,0,"ZAF","South Africa"
211,"aquaculture_marine",0,0,"ZAF","South Africa"
213,"demersal_fisheries",643,6.41140083639637e-05,"KOR","South Korea"
213,"fofm_fisheries",447,4.45707025485097e-05,"KOR","South Korea"
213,"large.pelagic_fisheries",0,0,"KOR","South Korea"
213,"medium.pelagic_fisheries",0,0,"KOR","South Korea"
213,"small.pelagic_fisheries",0,0,"KOR","South Korea"
213,"benthic_fisheries",0,0,"KOR","South Korea"
213,"reef_fisheries",0,0,"KOR","South Korea"
213,"aquaculture_marine",85,8.4754132362938e-06,"KOR","South Korea"
214,"demersal_fisheries",0,0,"SSD","South Sudan"
214,"fofm_fisheries",0,0,"SSD","South Sudan"
214,"large.pelagic_fisheries",0,0,"SSD","South Sudan"
214,"medium.pelagic_fisheries",0,0,"SSD","South Sudan"
214,"small.pelagic_fisheries",0,0,"SSD","South Sudan"
214,"benthic_fisheries",0,0,"SSD","South Sudan"
214,"reef_fisheries",0,0,"SSD","South Sudan"
214,"aquaculture_marine",0,0,"SSD","South Sudan"
215,"demersal_fisheries",163,1.62528512648928e-05,"ESP","Spain"
215,"fofm_fisheries",48,4.78611570990709e-06,"ESP","Spain"
215,"large.pelagic_fisheries",10759,0.00107278789422688,"ESP","Spain"
215,"medium.pelagic_fisheries",328,3.27051240176984e-05,"ESP","Spain"
215,"small.pelagic_fisheries",0,0,"ESP","Spain"
215,"benthic_fisheries",0,0,"ESP","Spain"
215,"reef_fisheries",0,0,"ESP","Spain"
215,"aquaculture_marine",46,4.58669422199429e-06,"ESP","Spain"
217,"demersal_fisheries",64,6.38148761320945e-06,"LKA","Sri Lanka"
217,"fofm_fisheries",2566,0.000255857768992116,"LKA","Sri Lanka"
217,"large.pelagic_fisheries",1302,0.00012982338863123,"LKA","Sri Lanka"
217,"medium.pelagic_fisheries",404,4.02831405583846e-05,"LKA","Sri Lanka"
217,"small.pelagic_fisheries",0,0,"LKA","Sri Lanka"
217,"benthic_fisheries",0,0,"LKA","Sri Lanka"
217,"reef_fisheries",0,0,"LKA","Sri Lanka"
217,"aquaculture_marine",15,1.49566115934596e-06,"LKA","Sri Lanka"
218,"demersal_fisheries",20,1.99421487912795e-06,"SDN","Sudan"
218,"fofm_fisheries",0,0,"SDN","Sudan"
218,"large.pelagic_fisheries",46,4.58669422199429e-06,"SDN","Sudan"
218,"medium.pelagic_fisheries",0,0,"SDN","Sudan"
218,"small.pelagic_fisheries",0,0,"SDN","Sudan"
218,"benthic_fisheries",0,0,"SDN","Sudan"
218,"reef_fisheries",0,0,"SDN","Sudan"
218,"aquaculture_marine",0,0,"SDN","Sudan"
219,"demersal_fisheries",1310,0.000130621074582881,"SUR","Suriname"
219,"fofm_fisheries",0,0,"SUR","Suriname"
219,"large.pelagic_fisheries",1663,0.000165818967199489,"SUR","Suriname"
219,"medium.pelagic_fisheries",0,0,"SUR","Suriname"
219,"small.pelagic_fisheries",0,0,"SUR","Suriname"
219,"benthic_fisheries",0,0,"SUR","Suriname"
219,"reef_fisheries",0,0,"SUR","Suriname"
219,"aquaculture_marine",0,0,"SUR","Suriname"
220,"demersal_fisheries",9424,0.000939674051045091,"SJM","Svalbard and Jan Mayen"
220,"fofm_fisheries",987,9.84145042849645e-05,"SJM","Svalbard and Jan Mayen"
220,"large.pelagic_fisheries",0,0,"SJM","Svalbard and Jan Mayen"
220,"medium.pelagic_fisheries",62,6.18206612529665e-06,"SJM","Svalbard and Jan Mayen"
220,"small.pelagic_fisheries",28,2.79190083077913e-06,"SJM","Svalbard and Jan Mayen"
220,"benthic_fisheries",0,0,"SJM","Svalbard and Jan Mayen"
220,"reef_fisheries",0,0,"SJM","Svalbard and Jan Mayen"
220,"aquaculture_marine",0,0,"SJM","Svalbard and Jan Mayen"
221,"demersal_fisheries",0,0,"SWZ","Swaziland"
221,"fofm_fisheries",0,0,"SWZ","Swaziland"
221,"large.pelagic_fisheries",0,0,"SWZ","Swaziland"
221,"medium.pelagic_fisheries",0,0,"SWZ","Swaziland"
221,"small.pelagic_fisheries",0,0,"SWZ","Swaziland"
221,"benthic_fisheries",0,0,"SWZ","Swaziland"
221,"reef_fisheries",0,0,"SWZ","Swaziland"
221,"aquaculture_marine",0,0,"SWZ","Swaziland"
222,"demersal_fisheries",181,1.8047644656108e-05,"SWE","Sweden"
222,"fofm_fisheries",254,2.5326528964925e-05,"SWE","Sweden"
222,"large.pelagic_fisheries",0,0,"SWE","Sweden"
222,"medium.pelagic_fisheries",0,0,"SWE","Sweden"
222,"small.pelagic_fisheries",0,0,"SWE","Sweden"
222,"benthic_fisheries",0,0,"SWE","Sweden"
222,"reef_fisheries",0,0,"SWE","Sweden"
222,"aquaculture_marine",1,9.97107439563976e-08,"SWE","Sweden"
223,"demersal_fisheries",0,0,"CHE","Switzerland"
223,"fofm_fisheries",0,0,"CHE","Switzerland"
223,"large.pelagic_fisheries",0,0,"CHE","Switzerland"
223,"medium.pelagic_fisheries",0,0,"CHE","Switzerland"
223,"small.pelagic_fisheries",0,0,"CHE","Switzerland"
223,"benthic_fisheries",0,0,"CHE","Switzerland"
223,"reef_fisheries",0,0,"CHE","Switzerland"
223,"aquaculture_marine",0,0,"CHE","Switzerland"
224,"demersal_fisheries",0,0,"SYR","Syria"
224,"fofm_fisheries",0,0,"SYR","Syria"
224,"large.pelagic_fisheries",0,0,"SYR","Syria"
224,"medium.pelagic_fisheries",0,0,"SYR","Syria"
224,"small.pelagic_fisheries",0,0,"SYR","Syria"
224,"benthic_fisheries",0,0,"SYR","Syria"
224,"reef_fisheries",0,0,"SYR","Syria"
224,"aquaculture_marine",0,0,"SYR","Syria"
225,"demersal_fisheries",302,3.01126446748321e-05,"TWN","Taiwan"
225,"fofm_fisheries",87,8.67483472420659e-06,"TWN","Taiwan"
225,"large.pelagic_fisheries",1771,0.00017658772754678,"TWN","Taiwan"
225,"medium.pelagic_fisheries",352,3.5098181872652e-05,"TWN","Taiwan"
225,"small.pelagic_fisheries",0,0,"TWN","Taiwan"
225,"benthic_fisheries",0,0,"TWN","Taiwan"
225,"reef_fisheries",0,0,"TWN","Taiwan"
225,"aquaculture_marine",33,3.29045455056112e-06,"TWN","Taiwan"
226,"demersal_fisheries",0,0,"TJK","Tajikistan"
226,"fofm_fisheries",0,0,"TJK","Tajikistan"
226,"large.pelagic_fisheries",0,0,"TJK","Tajikistan"
226,"medium.pelagic_fisheries",0,0,"TJK","Tajikistan"
226,"small.pelagic_fisheries",0,0,"TJK","Tajikistan"
226,"benthic_fisheries",0,0,"TJK","Tajikistan"
226,"reef_fisheries",0,0,"TJK","Tajikistan"
226,"aquaculture_marine",0,0,"TJK","Tajikistan"
227,"demersal_fisheries",73,7.27888430881703e-06,"TZA","Tanzania"
227,"fofm_fisheries",0,0,"TZA","Tanzania"
227,"large.pelagic_fisheries",832,8.29593389717228e-05,"TZA","Tanzania"
227,"medium.pelagic_fisheries",48,4.78611570990709e-06,"TZA","Tanzania"
227,"small.pelagic_fisheries",0,0,"TZA","Tanzania"
227,"benthic_fisheries",0,0,"TZA","Tanzania"
227,"reef_fisheries",0,0,"TZA","Tanzania"
227,"aquaculture_marine",0,0,"TZA","Tanzania"
228,"demersal_fisheries",153,1.52557438253288e-05,"THA","Thailand"
228,"fofm_fisheries",0,0,"THA","Thailand"
228,"large.pelagic_fisheries",0,0,"THA","Thailand"
228,"medium.pelagic_fisheries",502,5.00547934661116e-05,"THA","Thailand"
228,"small.pelagic_fisheries",0,0,"THA","Thailand"
228,"benthic_fisheries",0,0,"THA","Thailand"
228,"reef_fisheries",0,0,"THA","Thailand"
228,"aquaculture_marine",35,3.48987603847392e-06,"THA","Thailand"
229,"demersal_fisheries",260,2.59247934286634e-05,"TLS","Timor-Leste"
229,"fofm_fisheries",8,7.97685951651181e-07,"TLS","Timor-Leste"
229,"large.pelagic_fisheries",123,1.22644215066369e-05,"TLS","Timor-Leste"
229,"medium.pelagic_fisheries",155,1.54551653132416e-05,"TLS","Timor-Leste"
229,"small.pelagic_fisheries",0,0,"TLS","Timor-Leste"
229,"benthic_fisheries",0,0,"TLS","Timor-Leste"
229,"reef_fisheries",0,0,"TLS","Timor-Leste"
229,"aquaculture_marine",0,0,"TLS","Timor-Leste"
230,"demersal_fisheries",45,4.48698347803789e-06,"TGO","Togo"
230,"fofm_fisheries",43,4.2875619901251e-06,"TGO","Togo"
230,"large.pelagic_fisheries",193,1.92441735835847e-05,"TGO","Togo"
230,"medium.pelagic_fisheries",0,0,"TGO","Togo"
230,"small.pelagic_fisheries",0,0,"TGO","Togo"
230,"benthic_fisheries",0,0,"TGO","Togo"
230,"reef_fisheries",0,0,"TGO","Togo"
230,"aquaculture_marine",0,0,"TGO","Togo"
231,"demersal_fisheries",1370,0.000136603719220265,"TKL","Tokelau"
231,"fofm_fisheries",0,0,"TKL","Tokelau"
231,"large.pelagic_fisheries",6465,0.000644629959678111,"TKL","Tokelau"
231,"medium.pelagic_fisheries",0,0,"TKL","Tokelau"
231,"small.pelagic_fisheries",0,0,"TKL","Tokelau"
231,"benthic_fisheries",0,0,"TKL","Tokelau"
231,"reef_fisheries",0,0,"TKL","Tokelau"
231,"aquaculture_marine",0,0,"TKL","Tokelau"
232,"demersal_fisheries",752,7.4982479455211e-05,"TON","Tonga"
232,"fofm_fisheries",0,0,"TON","Tonga"
232,"large.pelagic_fisheries",15274,0.00152298190319002,"TON","Tonga"
232,"medium.pelagic_fisheries",0,0,"TON","Tonga"
232,"small.pelagic_fisheries",0,0,"TON","Tonga"
232,"benthic_fisheries",0,0,"TON","Tonga"
232,"reef_fisheries",105,1.04696281154218e-05,"TON","Tonga"
232,"aquaculture_marine",0,0,"TON","Tonga"
233,"demersal_fisheries",244,2.4329421525361e-05,"TTO","Trinidad and Tobago"
233,"fofm_fisheries",1,9.97107439563976e-08,"TTO","Trinidad and Tobago"
233,"large.pelagic_fisheries",955,9.52237604783597e-05,"TTO","Trinidad and Tobago"
233,"medium.pelagic_fisheries",0,0,"TTO","Trinidad and Tobago"
233,"small.pelagic_fisheries",0,0,"TTO","Trinidad and Tobago"
233,"benthic_fisheries",0,0,"TTO","Trinidad and Tobago"
233,"reef_fisheries",0,0,"TTO","Trinidad and Tobago"
233,"aquaculture_marine",0,0,"TTO","Trinidad and Tobago"
234,"demersal_fisheries",0,0,"TUN","Tunisia"
234,"fofm_fisheries",0,0,"TUN","Tunisia"
234,"large.pelagic_fisheries",9,8.97396695607579e-07,"TUN","Tunisia"
234,"medium.pelagic_fisheries",0,0,"TUN","Tunisia"
234,"small.pelagic_fisheries",0,0,"TUN","Tunisia"
234,"benthic_fisheries",0,0,"TUN","Tunisia"
234,"reef_fisheries",0,0,"TUN","Tunisia"
234,"aquaculture_marine",7,6.97975207694783e-07,"TUN","Tunisia"
235,"demersal_fisheries",57,5.68351240551467e-06,"TUR","Turkey"
235,"fofm_fisheries",1371,0.000136703429964221,"TUR","Turkey"
235,"large.pelagic_fisheries",1198,0.000119453471259764,"TUR","Turkey"
235,"medium.pelagic_fisheries",0,0,"TUR","Turkey"
235,"small.pelagic_fisheries",0,0,"TUR","Turkey"
235,"benthic_fisheries",0,0,"TUR","Turkey"
235,"reef_fisheries",0,0,"TUR","Turkey"
235,"aquaculture_marine",33,3.29045455056112e-06,"TUR","Turkey"
236,"demersal_fisheries",0,0,"TKM","Turkmenistan"
236,"fofm_fisheries",0,0,"TKM","Turkmenistan"
236,"large.pelagic_fisheries",0,0,"TKM","Turkmenistan"
236,"medium.pelagic_fisheries",0,0,"TKM","Turkmenistan"
236,"small.pelagic_fisheries",0,0,"TKM","Turkmenistan"
236,"benthic_fisheries",0,0,"TKM","Turkmenistan"
236,"reef_fisheries",0,0,"TKM","Turkmenistan"
236,"aquaculture_marine",0,0,"TKM","Turkmenistan"
237,"demersal_fisheries",613,6.11226860452718e-05,"TCA","Turks and Caicos Islands"
237,"fofm_fisheries",0,0,"TCA","Turks and Caicos Islands"
237,"large.pelagic_fisheries",288,2.87166942594425e-05,"TCA","Turks and Caicos Islands"
237,"medium.pelagic_fisheries",0,0,"TCA","Turks and Caicos Islands"
237,"small.pelagic_fisheries",0,0,"TCA","Turks and Caicos Islands"
237,"benthic_fisheries",0,0,"TCA","Turks and Caicos Islands"
237,"reef_fisheries",30,2.99132231869193e-06,"TCA","Turks and Caicos Islands"
237,"aquaculture_marine",0,0,"TCA","Turks and Caicos Islands"
238,"demersal_fisheries",395,3.93857438627771e-05,"TUV","Tuvalu"
238,"fofm_fisheries",0,0,"TUV","Tuvalu"
238,"large.pelagic_fisheries",19197,0.00191414715173097,"TUV","Tuvalu"
238,"medium.pelagic_fisheries",0,0,"TUV","Tuvalu"
238,"small.pelagic_fisheries",0,0,"TUV","Tuvalu"
238,"benthic_fisheries",0,0,"TUV","Tuvalu"
238,"reef_fisheries",0,0,"TUV","Tuvalu"
238,"aquaculture_marine",0,0,"TUV","Tuvalu"
239,"demersal_fisheries",0,0,"UGA","Uganda"
239,"fofm_fisheries",0,0,"UGA","Uganda"
239,"large.pelagic_fisheries",0,0,"UGA","Uganda"
239,"medium.pelagic_fisheries",0,0,"UGA","Uganda"
239,"small.pelagic_fisheries",0,0,"UGA","Uganda"
239,"benthic_fisheries",0,0,"UGA","Uganda"
239,"reef_fisheries",0,0,"UGA","Uganda"
239,"aquaculture_marine",0,0,"UGA","Uganda"
240,"demersal_fisheries",221,2.20360744143639e-05,"UKR","Ukraine"
240,"fofm_fisheries",1510,0.00015056322337416,"UKR","Ukraine"
240,"large.pelagic_fisheries",158,1.57542975451108e-05,"UKR","Ukraine"
240,"medium.pelagic_fisheries",0,0,"UKR","Ukraine"
240,"small.pelagic_fisheries",0,0,"UKR","Ukraine"
240,"benthic_fisheries",0,0,"UKR","Ukraine"
240,"reef_fisheries",0,0,"UKR","Ukraine"
240,"aquaculture_marine",0,0,"UKR","Ukraine"
241,"demersal_fisheries",0,0,"ARE","United Arab Emirates"
241,"fofm_fisheries",0,0,"ARE","United Arab Emirates"
241,"large.pelagic_fisheries",0,0,"ARE","United Arab Emirates"
241,"medium.pelagic_fisheries",0,0,"ARE","United Arab Emirates"
241,"small.pelagic_fisheries",0,0,"ARE","United Arab Emirates"
241,"benthic_fisheries",0,0,"ARE","United Arab Emirates"
241,"reef_fisheries",3,2.99132231869193e-07,"ARE","United Arab Emirates"
241,"aquaculture_marine",0,0,"ARE","United Arab Emirates"
242,"demersal_fisheries",3633,0.000362249132793593,"GBR","United Kingdom"
242,"fofm_fisheries",7692,0.000766975042512611,"GBR","United Kingdom"
242,"large.pelagic_fisheries",31,3.09103306264833e-06,"GBR","United Kingdom"
